parent_id,parent_smiles,candidate_smiles,candidate_source,dataset,split_type,split_seed,run_seed,parent_similarity_bin,parent_max_sim_to_train,tier_num,tier_label,parent_prob,candidate_prob,delta_prob,similarity_to_parent,scaffold_preserved,medicinal_locality_score,medicinal_locality_flag,total_concordance_score,normalized_concordance_fraction,literature_concordant_overall,rule_lower_logp,rule_increase_tpsa,rule_reduce_aromatic_rings,rule_reduce_rotatable_bonds,rule_reduce_cationic_burden_proxy,rule_increase_fraction_csp3,rule_reduce_formal_charge,rule_reduce_tertiary_amine_like,delta_mol_logp,delta_tpsa,delta_fraction_csp3,delta_aromatic_ring_count,delta_total_ring_count,delta_rotatable_bonds,delta_formal_charge,delta_heavy_atom_count,delta_heteroatom_count,delta_hbd_count,delta_hba_count,delta_tertiary_amine_like_count,delta_basic_amine_proxy_count,delta_formal_positive_n_count,delta_cationic_burden_proxy,relaxation,is_relaxed_candidate,dataset_fallback_used,candidate_rank,source_file,source_report,source_run_dir,similarity_field_note,parent_threshold,parent_y_true,tier_name,candidate_alert_reported,parent_smiles_joined,split_type_joined,split_seed_joined,parent_mol_logp,parent_tpsa,parent_fraction_csp3,parent_aromatic_ring_count,parent_total_ring_count,parent_rotatable_bonds,parent_formal_charge,parent_heavy_atom_count,parent_heteroatom_count,parent_hbd_count,parent_hba_count,parent_tertiary_amine_like_count,parent_basic_amine_proxy_count,parent_formal_positive_n_count,parent_cationic_burden_proxy,parent_smiles_rdkit,parent_generic_scaffold_smiles,candidate_mol_logp,candidate_tpsa,candidate_fraction_csp3,candidate_aromatic_ring_count,candidate_total_ring_count,candidate_rotatable_bonds,candidate_formal_charge,candidate_heavy_atom_count,candidate_heteroatom_count,candidate_hbd_count,candidate_hba_count,candidate_tertiary_amine_like_count,candidate_basic_amine_proxy_count,candidate_formal_positive_n_count,candidate_cationic_burden_proxy,candidate_smiles_rdkit,candidate_generic_scaffold_smiles
6d8bb92d758e8206cf47eef14306472e5a43b556,CCCc1nc(Nc2cc(NCCN)nnc2C(N)=O)ccc1OC,CCc1nc(Nc2cc(NCCN)nnc2C(N)=O)ccc1OC,generated,chembl,cluster,11,,>0.7,0.7288135593220338,1,Tier 1 — Flip,0.7504998266327504,0.5118454793815868,0.23865434725116363,0.7543859649122807,True,3,True,2,0.4,False,True,False,False,True,False,False,False,False,-0.39009999999999967,0.0,-0.041666666666666685,0,0,-1,0,-1,0,0,0,0,0,0,0,none,False,False,2,/workspace/hERGBench/reports/lead_opt_literature_audit_chembl/cluster_pilot/generation/run/lead_reports/6d8bb92d758e8206cf47eef14306472e5a43b556/report.json,/workspace/hERGBench/reports/lead_opt_literature_audit_chembl/cluster_pilot/generation/run/lead_reports/6d8bb92d758e8206cf47eef14306472e5a43b556/report.md,/workspace/hERGBench/reports/lead_opt_literature_audit_chembl/cluster_pilot/generation/run,"The current serialized field `similarity_to_train` in lead-opt report.json counterfactual records is interpreted here as candidate-to-parent similarity, not train-set similarity.",0.7100000000000001,1,flip,False,CCCc1nc(Nc2cc(NCCN)nnc2C(N)=O)ccc1OC,cluster,11,1.0458000000000003,141.07,0.375,2,2,9,0,25,9,4,8,0,3,0,3,CCCc1nc(Nc2cc(NCCN)nnc2C(N)=O)ccc1OC,C1CCC(CC2CCCCC2)CC1,0.6557000000000006,141.07,0.3333333333333333,2,2,8,0,24,9,4,8,0,3,0,3,CCc1nc(Nc2cc(NCCN)nnc2C(N)=O)ccc1OC,C1CCC(CC2CCCCC2)CC1
6d8bb92d758e8206cf47eef14306472e5a43b556,CCCc1nc(Nc2cc(NCCN)nnc2C(N)=O)ccc1OC,CCc1cc(OC)c(C)nc1Nc1cc(NCCN)nnc1C(N)=O,generated,chembl,cluster,11,,>0.7,0.7288135593220338,1,Tier 1 — Flip,0.7504998266327504,0.3516255154695783,0.39887431116317207,0.59375,True,3,True,2,0.4,False,True,False,False,True,False,False,False,False,-0.0816800000000002,0.0,0.0,0,0,-1,0,0,0,0,0,0,0,0,0,none,False,False,3,/workspace/hERGBench/reports/lead_opt_literature_audit_chembl/cluster_pilot/generation/run/lead_reports/6d8bb92d758e8206cf47eef14306472e5a43b556/report.json,/workspace/hERGBench/reports/lead_opt_literature_audit_chembl/cluster_pilot/generation/run/lead_reports/6d8bb92d758e8206cf47eef14306472e5a43b556/report.md,/workspace/hERGBench/reports/lead_opt_literature_audit_chembl/cluster_pilot/generation/run,"The current serialized field `similarity_to_train` in lead-opt report.json counterfactual records is interpreted here as candidate-to-parent similarity, not train-set similarity.",0.7100000000000001,1,flip,False,CCCc1nc(Nc2cc(NCCN)nnc2C(N)=O)ccc1OC,cluster,11,1.0458000000000003,141.07,0.375,2,2,9,0,25,9,4,8,0,3,0,3,CCCc1nc(Nc2cc(NCCN)nnc2C(N)=O)ccc1OC,C1CCC(CC2CCCCC2)CC1,0.9641200000000001,141.07,0.375,2,2,8,0,25,9,4,8,0,3,0,3,CCc1cc(OC)c(C)nc1Nc1cc(NCCN)nnc1C(N)=O,C1CCC(CC2CCCCC2)CC1
6d8bb92d758e8206cf47eef14306472e5a43b556,CCCc1nc(Nc2cc(NCCN)nnc2C(N)=O)ccc1OC,CCc1nc(Nc2cc(NCCN)nnc2C(N)=O)ccc1COC,generated,chembl,cluster,11,,>0.7,0.7288135593220338,1,Tier 1 — Flip,0.7504998266327504,0.40607765863543327,0.3444221679973171,0.6190476190476191,True,3,True,1,0.2,False,True,False,False,False,False,False,False,False,-0.2522999999999995,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,False,4,/workspace/hERGBench/reports/lead_opt_literature_audit_chembl/cluster_pilot/generation/run/lead_reports/6d8bb92d758e8206cf47eef14306472e5a43b556/report.json,/workspace/hERGBench/reports/lead_opt_literature_audit_chembl/cluster_pilot/generation/run/lead_reports/6d8bb92d758e8206cf47eef14306472e5a43b556/report.md,/workspace/hERGBench/reports/lead_opt_literature_audit_chembl/cluster_pilot/generation/run,"The current serialized field `similarity_to_train` in lead-opt report.json counterfactual records is interpreted here as candidate-to-parent similarity, not train-set similarity.",0.7100000000000001,1,flip,False,CCCc1nc(Nc2cc(NCCN)nnc2C(N)=O)ccc1OC,cluster,11,1.0458000000000003,141.07,0.375,2,2,9,0,25,9,4,8,0,3,0,3,CCCc1nc(Nc2cc(NCCN)nnc2C(N)=O)ccc1OC,C1CCC(CC2CCCCC2)CC1,0.7935000000000008,141.07,0.375,2,2,9,0,25,9,4,8,0,3,0,3,CCc1nc(Nc2cc(NCCN)nnc2C(N)=O)ccc1COC,C1CCC(CC2CCCCC2)CC1
6d8bb92d758e8206cf47eef14306472e5a43b556,CCCc1nc(Nc2cc(NCCN)nnc2C(N)=O)ccc1OC,CNC(=O)c1nnc(NCCN)cc1Nc1ccc(OC)c(C)c1,generated,chembl,cluster,11,,>0.7,0.7288135593220338,1,Tier 1 — Flip,0.7504998266327504,0.397210450136034,0.3532893764967164,0.5303030303030303,True,3,True,1,0.2,False,False,False,False,True,False,False,False,False,0.22161999999999948,-26.879999999999995,-0.0625,0,0,-2,0,-1,-1,0,-1,0,0,0,0,none,False,False,5,/workspace/hERGBench/reports/lead_opt_literature_audit_chembl/cluster_pilot/generation/run/lead_reports/6d8bb92d758e8206cf47eef14306472e5a43b556/report.json,/workspace/hERGBench/reports/lead_opt_literature_audit_chembl/cluster_pilot/generation/run/lead_reports/6d8bb92d758e8206cf47eef14306472e5a43b556/report.md,/workspace/hERGBench/reports/lead_opt_literature_audit_chembl/cluster_pilot/generation/run,"The current serialized field `similarity_to_train` in lead-opt report.json counterfactual records is interpreted here as candidate-to-parent similarity, not train-set similarity.",0.7100000000000001,1,flip,False,CCCc1nc(Nc2cc(NCCN)nnc2C(N)=O)ccc1OC,cluster,11,1.0458000000000003,141.07,0.375,2,2,9,0,25,9,4,8,0,3,0,3,CCCc1nc(Nc2cc(NCCN)nnc2C(N)=O)ccc1OC,C1CCC(CC2CCCCC2)CC1,1.2674199999999998,114.19,0.3125,2,2,7,0,24,8,4,7,0,3,0,3,CNC(=O)c1nnc(NCCN)cc1Nc1ccc(OC)c(C)c1,C1CCC(CC2CCCCC2)CC1
6eb82aa716e9aaeb464acf80ea5156b15a44f160,O=C(CNc1noc2ccc(C(F)(F)F)cc12)NC1CN([C@H]2CC[C@@H](c3cncs3)CC2)C1,O=C(CNc1[nH]nc2ccc(C(F)(F)F)cc12)NC1CN([C@H]2CC[C@@H](c3cncs3)CC2)C1,generated,chembl,cluster,11,,>0.7,0.7466666666666667,1,Tier 1 — Flip,0.7169658618035649,0.305601765916209,0.4113640958873559,0.7536231884057971,True,3,True,2,0.4,False,True,True,False,False,False,False,False,False,-0.2648999999999999,2.6500000000000057,0.0,0,0,0,0,0,0,1,-1,0,0,0,0,none,False,False,1,/workspace/hERGBench/reports/lead_opt_literature_audit_chembl/cluster_pilot/generation/run/lead_reports/6eb82aa716e9aaeb464acf80ea5156b15a44f160/report.json,/workspace/hERGBench/reports/lead_opt_literature_audit_chembl/cluster_pilot/generation/run/lead_reports/6eb82aa716e9aaeb464acf80ea5156b15a44f160/report.md,/workspace/hERGBench/reports/lead_opt_literature_audit_chembl/cluster_pilot/generation/run,"The current serialized field `similarity_to_train` in lead-opt report.json counterfactual records is interpreted here as candidate-to-parent similarity, not train-set similarity.",0.7100000000000001,1,flip,False,O=C(CNc1noc2ccc(C(F)(F)F)cc12)NC1CN([C@H]2CC[C@@H](c3cncs3)CC2)C1,cluster,11,4.241800000000003,83.28999999999999,0.5,3,5,6,0,33,11,2,7,3,2,0,2,O=C(CNc1noc2ccc(C(F)(F)F)cc12)NC1CN([C@H]2CC[C@@H](c3cncs3)CC2)C1,CC(CCC1CCC2CCCCC21)CC1CC(C2CCC(C3CCCC3)CC2)C1,3.976900000000003,85.94,0.5,3,5,6,0,33,11,3,6,3,2,0,2,O=C(CNc1[nH]nc2ccc(C(F)(F)F)cc12)NC1CN([C@H]2CC[C@@H](c3cncs3)CC2)C1,CC(CCC1CCC2CCCCC21)CC1CC(C2CCC(C3CCCC3)CC2)C1
6eb82aa716e9aaeb464acf80ea5156b15a44f160,O=C(CNc1noc2ccc(C(F)(F)F)cc12)NC1CN([C@H]2CC[C@@H](c3cncs3)CC2)C1,O=C(CNc1coc2ccc(C(F)(F)F)cc12)NC1CN([C@H]2CC[C@@H](c3cncs3)CC2)C1,generated,chembl,cluster,11,,>0.7,0.7466666666666667,1,Tier 1 — Flip,0.7169658618035649,0.4196663540744221,0.2972995077291428,0.6794871794871795,True,3,True,0,0.0,False,False,False,False,False,False,False,False,False,0.6050000000000004,-12.889999999999986,-0.021739130434782594,0,0,0,0,0,-1,0,-1,0,0,0,0,none,False,False,2,/workspace/hERGBench/reports/lead_opt_literature_audit_chembl/cluster_pilot/generation/run/lead_reports/6eb82aa716e9aaeb464acf80ea5156b15a44f160/report.json,/workspace/hERGBench/reports/lead_opt_literature_audit_chembl/cluster_pilot/generation/run/lead_reports/6eb82aa716e9aaeb464acf80ea5156b15a44f160/report.md,/workspace/hERGBench/reports/lead_opt_literature_audit_chembl/cluster_pilot/generation/run,"The current serialized field `similarity_to_train` in lead-opt report.json counterfactual records is interpreted here as candidate-to-parent similarity, not train-set similarity.",0.7100000000000001,1,flip,False,O=C(CNc1noc2ccc(C(F)(F)F)cc12)NC1CN([C@H]2CC[C@@H](c3cncs3)CC2)C1,cluster,11,4.241800000000003,83.28999999999999,0.5,3,5,6,0,33,11,2,7,3,2,0,2,O=C(CNc1noc2ccc(C(F)(F)F)cc12)NC1CN([C@H]2CC[C@@H](c3cncs3)CC2)C1,CC(CCC1CCC2CCCCC21)CC1CC(C2CCC(C3CCCC3)CC2)C1,4.8468000000000035,70.4,0.4782608695652174,3,5,6,0,33,10,2,6,3,2,0,2,O=C(CNc1coc2ccc(C(F)(F)F)cc12)NC1CN([C@H]2CC[C@@H](c3cncs3)CC2)C1,CC(CCC1CCC2CCCCC21)CC1CC(C2CCC(C3CCCC3)CC2)C1
6eb82aa716e9aaeb464acf80ea5156b15a44f160,O=C(CNc1noc2ccc(C(F)(F)F)cc12)NC1CN([C@H]2CC[C@@H](c3cncs3)CC2)C1,O=C(CNc1[nH]cc2ccc(C(F)(F)F)cc12)NC1CN([C@H]2CC[C@@H](c3cncs3)CC2)C1,generated,chembl,cluster,11,,>0.7,0.7466666666666667,1,Tier 1 — Flip,0.7169658618035649,0.32863811193344694,0.388327749870118,0.7012987012987013,True,3,True,0,0.0,False,False,False,False,False,False,False,False,False,0.3401000000000005,-10.23999999999998,-0.021739130434782594,0,0,0,0,0,-1,1,-2,0,0,0,0,none,False,False,4,/workspace/hERGBench/reports/lead_opt_literature_audit_chembl/cluster_pilot/generation/run/lead_reports/6eb82aa716e9aaeb464acf80ea5156b15a44f160/report.json,/workspace/hERGBench/reports/lead_opt_literature_audit_chembl/cluster_pilot/generation/run/lead_reports/6eb82aa716e9aaeb464acf80ea5156b15a44f160/report.md,/workspace/hERGBench/reports/lead_opt_literature_audit_chembl/cluster_pilot/generation/run,"The current serialized field `similarity_to_train` in lead-opt report.json counterfactual records is interpreted here as candidate-to-parent similarity, not train-set similarity.",0.7100000000000001,1,flip,False,O=C(CNc1noc2ccc(C(F)(F)F)cc12)NC1CN([C@H]2CC[C@@H](c3cncs3)CC2)C1,cluster,11,4.241800000000003,83.28999999999999,0.5,3,5,6,0,33,11,2,7,3,2,0,2,O=C(CNc1noc2ccc(C(F)(F)F)cc12)NC1CN([C@H]2CC[C@@H](c3cncs3)CC2)C1,CC(CCC1CCC2CCCCC21)CC1CC(C2CCC(C3CCCC3)CC2)C1,4.581900000000004,73.05000000000001,0.4782608695652174,3,5,6,0,33,10,3,5,3,2,0,2,O=C(CNc1[nH]cc2ccc(C(F)(F)F)cc12)NC1CN([C@H]2CC[C@@H](c3cncs3)CC2)C1,CC(CCC1CCC2CCCCC21)CC1CC(C2CCC(C3CCCC3)CC2)C1
6eb82aa716e9aaeb464acf80ea5156b15a44f160,O=C(CNc1noc2ccc(C(F)(F)F)cc12)NC1CN([C@H]2CC[C@@H](c3cncs3)CC2)C1,O=C(CNc1noc2c1C=C(C(F)(F)F)CC2)NC1CN([C@H]2CC[C@@H](c3cncs3)CC2)C1,generated,chembl,cluster,11,,>0.7,0.7466666666666667,1,Tier 1 — Flip,0.7169658618035649,0.38413528101221706,0.33283058079134786,0.5783132530120482,True,3,True,2,0.4,False,True,False,True,False,False,True,False,False,-0.2801,0.0,0.09090909090909094,-1,0,0,0,0,0,0,0,0,0,0,0,none,False,False,5,/workspace/hERGBench/reports/lead_opt_literature_audit_chembl/cluster_pilot/generation/run/lead_reports/6eb82aa716e9aaeb464acf80ea5156b15a44f160/report.json,/workspace/hERGBench/reports/lead_opt_literature_audit_chembl/cluster_pilot/generation/run/lead_reports/6eb82aa716e9aaeb464acf80ea5156b15a44f160/report.md,/workspace/hERGBench/reports/lead_opt_literature_audit_chembl/cluster_pilot/generation/run,"The current serialized field `similarity_to_train` in lead-opt report.json counterfactual records is interpreted here as candidate-to-parent similarity, not train-set similarity.",0.7100000000000001,1,flip,False,O=C(CNc1noc2ccc(C(F)(F)F)cc12)NC1CN([C@H]2CC[C@@H](c3cncs3)CC2)C1,cluster,11,4.241800000000003,83.28999999999999,0.5,3,5,6,0,33,11,2,7,3,2,0,2,O=C(CNc1noc2ccc(C(F)(F)F)cc12)NC1CN([C@H]2CC[C@@H](c3cncs3)CC2)C1,CC(CCC1CCC2CCCCC21)CC1CC(C2CCC(C3CCCC3)CC2)C1,3.961700000000003,83.28999999999999,0.5909090909090909,2,5,6,0,33,11,2,7,3,2,0,2,O=C(CNc1noc2c1C=C(C(F)(F)F)CC2)NC1CN([C@H]2CC[C@@H](c3cncs3)CC2)C1,CC(CCC1CCC2CCCCC21)CC1CC(C2CCC(C3CCCC3)CC2)C1
8c0230bad0126918fc2bea5c36e0ab5c09c59b30,CCc1nc2ccc3c(c2s1)CCN(CCCSc1nnc(-c2ocnc2C)n1C)CC3,CCc1nc2ccc3c(c2s1)CCN(CC=CSc1nnc(-c2ocnc2C)n1C)CC3,generated,chembl,cluster,11,,>0.7,0.835820895522388,1,Tier 1 — Flip,0.7547657514642553,0.6375918561511253,0.11717389531312994,0.6153846153846154,True,3,True,1,0.2,False,False,False,False,True,False,False,False,False,0.1236000000000006,0.0,-0.08695652173913043,0,0,-1,0,0,0,0,0,0,0,0,0,none,False,False,1,/workspace/hERGBench/reports/lead_opt_literature_audit_chembl/cluster_pilot/generation/run/lead_reports/8c0230bad0126918fc2bea5c36e0ab5c09c59b30/report.json,/workspace/hERGBench/reports/lead_opt_literature_audit_chembl/cluster_pilot/generation/run/lead_reports/8c0230bad0126918fc2bea5c36e0ab5c09c59b30/report.md,/workspace/hERGBench/reports/lead_opt_literature_audit_chembl/cluster_pilot/generation/run,"The current serialized field `similarity_to_train` in lead-opt report.json counterfactual records is interpreted here as candidate-to-parent similarity, not train-set similarity.",0.7100000000000001,1,flip,False,CCc1nc2ccc3c(c2s1)CCN(CCCSc1nnc(-c2ocnc2C)n1C)CC3,cluster,11,4.5336200000000035,72.87,0.4782608695652174,4,5,7,0,32,9,0,8,3,1,0,1,CCc1nc2ccc3c(c2s1)CCN(CCCSc1nnc(-c2ocnc2C)n1C)CC3,C(CCC1CCC(C2CCCC2)C1)CC1CCC2CCC3CCCC3C2CC1,4.657220000000004,72.87,0.391304347826087,4,5,6,0,32,9,0,8,3,1,0,1,CCc1nc2ccc3c(c2s1)CCN(CC=CSc1nnc(-c2ocnc2C)n1C)CC3,C(CCC1CCC(C2CCCC2)C1)CC1CCC2CCC3CCCC3C2CC1
8c0230bad0126918fc2bea5c36e0ab5c09c59b30,CCc1nc2ccc3c(c2s1)CCN(CCCSc1nnc(-c2ocnc2C)n1C)CC3,CCc1nc2ccc3c(c2s1)CCN(CCC=Cc1nnc(-c2ocnc2C)n1C)CC3,generated,chembl,cluster,11,,>0.7,0.835820895522388,1,Tier 1 — Flip,0.7547657514642553,0.43186090716625203,0.32290484429800326,0.5844155844155844,True,3,True,2,0.4,False,True,False,False,True,False,False,False,False,-0.07889999999999997,0.0,-0.06159420289855072,0,0,-1,0,0,-1,0,-1,0,0,0,0,none,False,False,2,/workspace/hERGBench/reports/lead_opt_literature_audit_chembl/cluster_pilot/generation/run/lead_reports/8c0230bad0126918fc2bea5c36e0ab5c09c59b30/report.json,/workspace/hERGBench/reports/lead_opt_literature_audit_chembl/cluster_pilot/generation/run/lead_reports/8c0230bad0126918fc2bea5c36e0ab5c09c59b30/report.md,/workspace/hERGBench/reports/lead_opt_literature_audit_chembl/cluster_pilot/generation/run,"The current serialized field `similarity_to_train` in lead-opt report.json counterfactual records is interpreted here as candidate-to-parent similarity, not train-set similarity.",0.7100000000000001,1,flip,False,CCc1nc2ccc3c(c2s1)CCN(CCCSc1nnc(-c2ocnc2C)n1C)CC3,cluster,11,4.5336200000000035,72.87,0.4782608695652174,4,5,7,0,32,9,0,8,3,1,0,1,CCc1nc2ccc3c(c2s1)CCN(CCCSc1nnc(-c2ocnc2C)n1C)CC3,C(CCC1CCC(C2CCCC2)C1)CC1CCC2CCC3CCCC3C2CC1,4.454720000000004,72.87,0.4166666666666667,4,5,6,0,32,8,0,7,3,1,0,1,CCc1nc2ccc3c(c2s1)CCN(CCC=Cc1nnc(-c2ocnc2C)n1C)CC3,C(CCC1CCC(C2CCCC2)C1)CC1CCC2CCC3CCCC3C2CC1
a20f74e3f8ebfea51b2477906e00b06b1ca1e4b7,CC(C)(C)CCN1CCC(CNC(=O)Cc2ccc(C(C)(C)C)cc2)CC1,CC(C)(C)CCN1CCC(CNC(=O)Cc2ccc(C(C)(C)C)cn2)CC1,generated,chembl,cluster,11,,0.5-0.7,0.5535714285714286,1,Tier 1 — Flip,0.7122731705943643,0.48630565162657924,0.2259675189677851,0.5081967213114754,True,3,True,2,0.4,False,True,True,False,False,False,True,False,False,-0.6050000000000004,12.89,0.030797101449275277,0,0,0,0,0,1,0,1,0,0,0,0,none,False,False,2,/workspace/hERGBench/reports/lead_opt_literature_audit_chembl/cluster_pilot/generation/run/lead_reports/a20f74e3f8ebfea51b2477906e00b06b1ca1e4b7/report.json,/workspace/hERGBench/reports/lead_opt_literature_audit_chembl/cluster_pilot/generation/run/lead_reports/a20f74e3f8ebfea51b2477906e00b06b1ca1e4b7/report.md,/workspace/hERGBench/reports/lead_opt_literature_audit_chembl/cluster_pilot/generation/run,"The current serialized field `similarity_to_train` in lead-opt report.json counterfactual records is interpreted here as candidate-to-parent similarity, not train-set similarity.",0.7100000000000001,1,flip,False,CC(C)(C)CCN1CCC(CNC(=O)Cc2ccc(C(C)(C)C)cc2)CC1,cluster,11,4.791000000000004,32.34,0.7083333333333334,1,2,6,0,27,3,1,2,3,1,0,1,CC(C)(C)CCN1CCC(CNC(=O)Cc2ccc(C(C)(C)C)cc2)CC1,CC(CCC1CCCCC1)CC1CCCCC1,4.1860000000000035,45.230000000000004,0.7391304347826086,1,2,6,0,27,4,1,3,3,1,0,1,CC(C)(C)CCN1CCC(CNC(=O)Cc2ccc(C(C)(C)C)cn2)CC1,CC(CCC1CCCCC1)CC1CCCCC1
a20f74e3f8ebfea51b2477906e00b06b1ca1e4b7,CC(C)(C)CCN1CCC(CNC(=O)Cc2ccc(C(C)(C)C)cc2)CC1,CC(C)(C)CCN1CCC(CNC(=O)CC2=CC=C(C(C)(C)C)NC2)CC1,generated,chembl,cluster,11,,0.5-0.7,0.5535714285714286,1,Tier 1 — Flip,0.7122731705943643,0.41889978124478844,0.2933733893495759,0.5,True,3,True,3,0.6,True,True,True,True,False,False,True,False,False,-0.6905000000000001,12.030000000000001,0.07427536231884058,-1,0,0,0,0,1,1,1,0,1,0,1,none,False,False,4,/workspace/hERGBench/reports/lead_opt_literature_audit_chembl/cluster_pilot/generation/run/lead_reports/a20f74e3f8ebfea51b2477906e00b06b1ca1e4b7/report.json,/workspace/hERGBench/reports/lead_opt_literature_audit_chembl/cluster_pilot/generation/run/lead_reports/a20f74e3f8ebfea51b2477906e00b06b1ca1e4b7/report.md,/workspace/hERGBench/reports/lead_opt_literature_audit_chembl/cluster_pilot/generation/run,"The current serialized field `similarity_to_train` in lead-opt report.json counterfactual records is interpreted here as candidate-to-parent similarity, not train-set similarity.",0.7100000000000001,1,flip,False,CC(C)(C)CCN1CCC(CNC(=O)Cc2ccc(C(C)(C)C)cc2)CC1,cluster,11,4.791000000000004,32.34,0.7083333333333334,1,2,6,0,27,3,1,2,3,1,0,1,CC(C)(C)CCN1CCC(CNC(=O)Cc2ccc(C(C)(C)C)cc2)CC1,CC(CCC1CCCCC1)CC1CCCCC1,4.100500000000004,44.370000000000005,0.782608695652174,0,2,6,0,27,4,2,3,3,2,0,2,CC(C)(C)CCN1CCC(CNC(=O)CC2=CC=C(C(C)(C)C)NC2)CC1,CC(CCC1CCCCC1)CC1CCCCC1
a20f74e3f8ebfea51b2477906e00b06b1ca1e4b7,CC(C)(C)CCN1CCC(CNC(=O)Cc2ccc(C(C)(C)C)cc2)CC1,CC(C)(C)CCN1CCC(CNC(=O)Cc2ccc(S(C)(C)C)cc2)CC1,generated,chembl,cluster,11,,0.5-0.7,0.5535714285714286,1,Tier 1 — Flip,0.7122731705943643,0.5280233606087149,0.18424980998564944,0.5344827586206896,True,3,True,1,0.2,False,True,False,False,False,False,False,False,False,-0.24460000000000015,0.0,-0.012681159420289911,0,0,1,0,0,1,0,0,0,0,0,0,none,False,False,5,/workspace/hERGBench/reports/lead_opt_literature_audit_chembl/cluster_pilot/generation/run/lead_reports/a20f74e3f8ebfea51b2477906e00b06b1ca1e4b7/report.json,/workspace/hERGBench/reports/lead_opt_literature_audit_chembl/cluster_pilot/generation/run/lead_reports/a20f74e3f8ebfea51b2477906e00b06b1ca1e4b7/report.md,/workspace/hERGBench/reports/lead_opt_literature_audit_chembl/cluster_pilot/generation/run,"The current serialized field `similarity_to_train` in lead-opt report.json counterfactual records is interpreted here as candidate-to-parent similarity, not train-set similarity.",0.7100000000000001,1,flip,False,CC(C)(C)CCN1CCC(CNC(=O)Cc2ccc(C(C)(C)C)cc2)CC1,cluster,11,4.791000000000004,32.34,0.7083333333333334,1,2,6,0,27,3,1,2,3,1,0,1,CC(C)(C)CCN1CCC(CNC(=O)Cc2ccc(C(C)(C)C)cc2)CC1,CC(CCC1CCCCC1)CC1CCCCC1,4.546400000000004,32.34,0.6956521739130435,1,2,7,0,27,4,1,2,3,1,0,1,CC(C)(C)CCN1CCC(CNC(=O)Cc2ccc(S(C)(C)C)cc2)CC1,CC(CCC1CCCCC1)CC1CCCCC1
bedb61b76375e97d9de140e8a85defc38b36e6ec,COc1ccc(C2(c3cccc(-c4cncnc4)c3)N=C(N)c3nc(C)sc32)cc1,COc1ccc(C2(c3cccc(-c4cncnc4)c3)N=C(N)c3ncsc32)cc1,generated,chembl,cluster,11,,0.5-0.7,0.59375,1,Tier 1 — Flip,0.7224248716696485,0.5846434217202485,0.1377814499494,0.6031746031746031,True,3,True,1,0.2,False,True,False,False,False,False,False,False,False,-0.3084200000000008,0.0,-0.03952569169960474,0,0,0,0,-1,0,0,0,0,0,0,0,none,False,False,2,/workspace/hERGBench/reports/lead_opt_literature_audit_chembl/cluster_pilot/generation/run/lead_reports/bedb61b76375e97d9de140e8a85defc38b36e6ec/report.json,/workspace/hERGBench/reports/lead_opt_literature_audit_chembl/cluster_pilot/generation/run/lead_reports/bedb61b76375e97d9de140e8a85defc38b36e6ec/report.md,/workspace/hERGBench/reports/lead_opt_literature_audit_chembl/cluster_pilot/generation/run,"The current serialized field `similarity_to_train` in lead-opt report.json counterfactual records is interpreted here as candidate-to-parent similarity, not train-set similarity.",0.7100000000000001,1,flip,False,COc1ccc(C2(c3cccc(-c4cncnc4)c3)N=C(N)c3nc(C)sc32)cc1,cluster,11,3.927920000000002,86.28,0.13043478260869565,4,5,4,0,30,7,1,7,0,1,0,1,COc1ccc(C2(c3cccc(-c4cncnc4)c3)N=C(N)c3nc(C)sc32)cc1,C1CCC(C2CCCC(C3(C4CCCCC4)CCC4CCCC43)C2)CC1,3.6195000000000013,86.28,0.09090909090909091,4,5,4,0,29,7,1,7,0,1,0,1,COc1ccc(C2(c3cccc(-c4cncnc4)c3)N=C(N)c3ncsc32)cc1,C1CCC(C2CCCC(C3(C4CCCCC4)CCC4CCCC43)C2)CC1
